"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-01-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-02-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-03-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-04-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-05-01,764.924
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-06-01,3478.232
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-07-01,3395.954
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-08-01,2928.667
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-09-01,2841.751
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-10-01,6902.033
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-11-01,7357.68
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2012-12-01,7971.476
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-01-01,7893.987
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-02-01,7648.21
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-03-01,9011.614
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-04-01,8388.014
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-05-01,9381.065
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-06-01,9167.534
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-07-01,10502.377
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-08-01,9771.545
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-09-01,8532.627
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-10-01,9232.04
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-11-01,9628.18
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2013-12-01,9323.934
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-01-01,8846.178
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-02-01,8281.122
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-03-01,8765.558
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-04-01,8054.257
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-05-01,9214.2
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-06-01,9332.54
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-07-01,9257.793
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-08-01,8754.624
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-09-01,8210.751
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-10-01,8722.07
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-11-01,7286.479
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2014-12-01,8321.551
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-01-01,7930.898
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-02-01,6937.407
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-03-01,5969.649
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-04-01,6597.348
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-05-01,7360.37
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-06-01,7136.112
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-07-01,7041.496
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-08-01,7062.82
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-09-01,7177.049
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-10-01,6822.348
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-11-01,6945.9
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2015-12-01,6618.856
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-01-01,7094.434
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-02-01,5978.125
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-03-01,5791.673
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-04-01,4863.356
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-05-01,3705.489
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-06-01,4348.078
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-07-01,4753.472
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-08-01,4669.963
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-09-01,3579.48
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-10-01,3790.704
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-11-01,4612.87
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-12-01,4322.648
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-01-01,3387.187
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-02-01,3291.326
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-03-01,3950.112
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-04-01,3410.116
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-05-01,4229.613
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-06-01,4150.644
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-07-01,4701.008
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-08-01,5483.453
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-09-01,6072.845
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-10-01,6923.723
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-11-01,6757.148
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-12-01,6383.182
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-01-01,6962.233
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-02-01,5691.346
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-03-01,8507.65
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-04-01,9635.72
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-05-01,11308.623
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-06-01,10766.214
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-07-01,11008.838
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-08-01,11109.452
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-09-01,10960.079
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-10-01,11686.535
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-11-01,11212.654
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-12-01,11868.803
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-01-01,11786.458
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-02-01,10261.603
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-03-01,12508.857
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-04-01,13840.232
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-05-01,14660.572
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-06-01,14046.485
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-07-01,15040.807
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-08-01,14553.108
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-09-01,13890.058
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-10-01,14550.239
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-11-01,14000.038
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-12-01,14788.264
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-01-01,14414.927
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-02-01,13354.385
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-03-01,15150.256
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-04-01,14737.223
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-05-01,15023.798
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-06-01,13698.469
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-07-01,14719.464
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-08-01,14796.078
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-09-01,13973.401
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-10-01,14322.319
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-11-01,13577.883
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-12-01,12735.898
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-01-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-02-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-03-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-04-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-05-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-06-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-07-01,201.165
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-08-01,730.828
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-09-01,703.426
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-10-01,697.489
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-11-01,732.916
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2017-12-01,767.384
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-01-01,547.101
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-02-01,234.819
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-03-01,525.7
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-04-01,681.1
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-05-01,643.918
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-06-01,710.205
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-07-01,990.761
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-08-01,1226.016
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-09-01,1203.482
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-10-01,2133.069
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-11-01,1847.062
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2018-12-01,1773.877
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-01-01,1745.062
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-02-01,2285.273
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-03-01,3038.693
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-04-01,3002.674
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-05-01,3109.534
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-06-01,2901.268
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-07-01,3070.613
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-08-01,3074.188
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-09-01,2574.584
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-10-01,2948.676
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-11-01,2788.338
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2019-12-01,3096.724
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-01-01,3031.484
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-02-01,2838.848
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-03-01,3226.759
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-04-01,3042.534
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-05-01,2718.536
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-06-01,3691.157
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-07-01,4177.173
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-08-01,4598.529
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-09-01,4329.31
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-10-01,5003.254
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-11-01,4744.464
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","14","CORDOBA",2020-12-01,5106.145
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-01-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-02-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-03-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-04-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-05-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-06-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-07-01,0
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-08-01,20.032
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-09-01,119.975
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-10-01,39.707
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-11-01,99.413
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2017-12-01,139.164
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-01-01,66.179
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-02-01,100.237
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-03-01,147.534
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-04-01,151.611
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-05-01,208.358
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-06-01,242.869
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-07-01,352.868
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-08-01,279.985
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-09-01,334
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-10-01,291.053
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-11-01,311.581
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2018-12-01,399.141
25,"Energías alternativas",440,"Energía biogás","Generación","MWh","CAMMESA","Mensual","Nacional","PROVINCIA","74","SAN LUIS",2019-01-01,382.544
